"artist_id","followers","genres","image_middle","name","popularity","external_urls","href","uri"
"4HBjD9wmqraU9JVyu8eEY4",12621,"kiwi rock,nz hardcore,nz punk",https://i.scdn.co/image/8ba1315ee4a2958fa1a1972423d05cc71ea1b3be,Steriogram,39,https://open.spotify.com/artist/4HBjD9wmqraU9JVyu8eEY4,https://api.spotify.com/v1/artists/4HBjD9wmqraU9JVyu8eEY4,spotify:artist:4HBjD9wmqraU9JVyu8eEY4
"5cBADwUPRxJlLlfMdmnke7",190,"dutch punk,dutch punk rock",https://i.scdn.co/image/ab67616100005174cd253af572f72f828e5bd543,Screw Houston,0,https://open.spotify.com/artist/5cBADwUPRxJlLlfMdmnke7,https://api.spotify.com/v1/artists/5cBADwUPRxJlLlfMdmnke7,spotify:artist:5cBADwUPRxJlLlfMdmnke7
"5r1bdqzhgRoHC3YcCV6N5a",375460,"glam metal,hard rock,rock",https://i.scdn.co/image/ab676161000051742639501574377bb7bf34fdec,The Darkness,55,https://open.spotify.com/artist/5r1bdqzhgRoHC3YcCV6N5a,https://api.spotify.com/v1/artists/5r1bdqzhgRoHC3YcCV6N5a,spotify:artist:5r1bdqzhgRoHC3YcCV6N5a
"6UE7nl9mha6s8z0wFQFIZ2",788242,"art pop,dance pop,electropop,europop,pop,scandipop,swedish electropop,swedish pop",https://i.scdn.co/image/ab67616100005174a056ac6e44777f9aa30f5e3b,Robyn,60,https://open.spotify.com/artist/6UE7nl9mha6s8z0wFQFIZ2,https://api.spotify.com/v1/artists/6UE7nl9mha6s8z0wFQFIZ2,spotify:artist:6UE7nl9mha6s8z0wFQFIZ2
"5sdxGvwxI1TkTA6Pu2jnTb",193286,"hardcore punk,post-hardcore,swedish hardcore,swedish post-hardcore,umea hardcore,vegan straight edge",https://i.scdn.co/image/ab67616100005174f2839c476d3709aea760a56e,Refused,52,https://open.spotify.com/artist/5sdxGvwxI1TkTA6Pu2jnTb,https://api.spotify.com/v1/artists/5sdxGvwxI1TkTA6Pu2jnTb,spotify:artist:5sdxGvwxI1TkTA6Pu2jnTb
"5o7MNRaQrt87SwYWxHEZvN",38054,"avant-rock,supergroup",https://i.scdn.co/image/ab676161000051745a38d63da16f9e753887e123,Dead Cross,35,https://open.spotify.com/artist/5o7MNRaQrt87SwYWxHEZvN,https://api.spotify.com/v1/artists/5o7MNRaQrt87SwYWxHEZvN,spotify:artist:5o7MNRaQrt87SwYWxHEZvN
"4fY9hRf8gHMOszNWFhR1wB",49563,"hardcore punk,punk",https://i.scdn.co/image/ab6761610000517458b0c62085b66207664e6253,OFF!,39,https://open.spotify.com/artist/4fY9hRf8gHMOszNWFhR1wB,https://api.spotify.com/v1/artists/4fY9hRf8gHMOszNWFhR1wB,spotify:artist:4fY9hRf8gHMOszNWFhR1wB
"2dWF6m2ksP9GN75fufFp16",148351,"abstract hip hop,alternative hip hop,hip hop,underground rap",https://i.scdn.co/image/ab676161000051749f8120b6138144bfbf1ea622,Murs,46,https://open.spotify.com/artist/2dWF6m2ksP9GN75fufFp16,https://api.spotify.com/v1/artists/2dWF6m2ksP9GN75fufFp16,spotify:artist:2dWF6m2ksP9GN75fufFp16
"0tfnDOJ5a2ib3mHAI4qGyD",98870,"celtic rock,comic,pirate,shanty,vancouver punk",https://i.scdn.co/image/ab67616100005174f4e128d697623f40ce53c448,The Dreadnoughts,51,https://open.spotify.com/artist/0tfnDOJ5a2ib3mHAI4qGyD,https://api.spotify.com/v1/artists/0tfnDOJ5a2ib3mHAI4qGyD,spotify:artist:0tfnDOJ5a2ib3mHAI4qGyD
"2zq0uqN9Wq12tqrQQt1ozw",272234,"alternative metal,funk metal,funk rock",https://i.scdn.co/image/ab6761610000517457889458cd1c95a01dba403a,Mr. Bungle,42,https://open.spotify.com/artist/2zq0uqN9Wq12tqrQQt1ozw,https://api.spotify.com/v1/artists/2zq0uqN9Wq12tqrQQt1ozw,spotify:artist:2zq0uqN9Wq12tqrQQt1ozw
"5xWa4nNgu40SqiATLEMb6p",378,"",https://i.scdn.co/image/ab67616100005174fdfb281ef91fa7cfe2ca8645,Exil,3,https://open.spotify.com/artist/5xWa4nNgu40SqiATLEMb6p,https://api.spotify.com/v1/artists/5xWa4nNgu40SqiATLEMb6p,spotify:artist:5xWa4nNgu40SqiATLEMb6p
"191rVxQbbZ05wcICUSvLkz",141527,"glam punk,norwegian punk rock,norwegian rock,punk,punk 'n' roll",https://i.scdn.co/image/ab676161000051749c86ff987a3ce510b46c8f4c,Turbonegro,45,https://open.spotify.com/artist/191rVxQbbZ05wcICUSvLkz,https://api.spotify.com/v1/artists/191rVxQbbZ05wcICUSvLkz,spotify:artist:191rVxQbbZ05wcICUSvLkz
"2OT0ERzAikorOYSIrRDjzA",2936,"action rock,punk 'n' roll,swedish hard rock",https://i.scdn.co/image/ab676161000051749c29757cf9cd6f00f687bb21,Scumbag Millionaire,23,https://open.spotify.com/artist/2OT0ERzAikorOYSIrRDjzA,https://api.spotify.com/v1/artists/2OT0ERzAikorOYSIrRDjzA,spotify:artist:2OT0ERzAikorOYSIrRDjzA
"6ueGR6SWhUJfvEhqkvMsVs",1260141,"afrofuturism,alternative r&b,atl hip hop,electropop,escape room,neo soul,pop,r&b",https://i.scdn.co/image/ab676161000051743ea2c03525939b482f8d3bfd,Janelle Monáe,64,https://open.spotify.com/artist/6ueGR6SWhUJfvEhqkvMsVs,https://api.spotify.com/v1/artists/6ueGR6SWhUJfvEhqkvMsVs,spotify:artist:6ueGR6SWhUJfvEhqkvMsVs
"5Rc75vGFBWZPgL7EXb4k89",78167,"pop punk,progressive post-hardcore",https://i.scdn.co/image/ab67616100005174a2333bcb14fcd79f180b1d7c,Bilmuri,53,https://open.spotify.com/artist/5Rc75vGFBWZPgL7EXb4k89,https://api.spotify.com/v1/artists/5Rc75vGFBWZPgL7EXb4k89,spotify:artist:5Rc75vGFBWZPgL7EXb4k89
"7wbkl3zgDZEoZer357mVIw",1068686,"bedroom pop,bergen indie,norwegian indie",https://i.scdn.co/image/ab676161000051741b7fd9cd6c12beb9fc739efb,boy pablo,64,https://open.spotify.com/artist/7wbkl3zgDZEoZer357mVIw,https://api.spotify.com/v1/artists/7wbkl3zgDZEoZer357mVIw,spotify:artist:7wbkl3zgDZEoZer357mVIw
"1cSpfa4Un4NCOzeOKgGtG9",220980,"christian punk,pop punk,punk,ska punk,skate punk",https://i.scdn.co/image/ab67616100005174d27e7ccd2621732d0acdd01a,MxPx,48,https://open.spotify.com/artist/1cSpfa4Un4NCOzeOKgGtG9,https://api.spotify.com/v1/artists/1cSpfa4Un4NCOzeOKgGtG9,spotify:artist:1cSpfa4Un4NCOzeOKgGtG9
"4IeWU3NYBI9mISFVhzXG8f",128602,"chamber psych,english indie rock,indie rock,modern alternative rock,modern rock,uk post-punk revival",https://i.scdn.co/image/ab676161000051741f4c82dd5578030a1bcbd601,shame,40,https://open.spotify.com/artist/4IeWU3NYBI9mISFVhzXG8f,https://api.spotify.com/v1/artists/4IeWU3NYBI9mISFVhzXG8f,spotify:artist:4IeWU3NYBI9mISFVhzXG8f
"25pd339V2rRJo84USlcSRP",232488,"bedroom pop,indie pop",https://i.scdn.co/image/ab67616100005174a06191dc410fb414be5d7d61,JAWNY,62,https://open.spotify.com/artist/25pd339V2rRJo84USlcSRP,https://api.spotify.com/v1/artists/25pd339V2rRJo84USlcSRP,spotify:artist:25pd339V2rRJo84USlcSRP
"3PP6ghmOlDl2jaKaH0avUN",159059,"art pop,indie rock,london indie,modern rock,uk post-punk revival",https://i.scdn.co/image/ab67616100005174aebcf58177b9739feadb00b9,"Black Country, New Road",52,https://open.spotify.com/artist/3PP6ghmOlDl2jaKaH0avUN,https://api.spotify.com/v1/artists/3PP6ghmOlDl2jaKaH0avUN,spotify:artist:3PP6ghmOlDl2jaKaH0avUN
"2hj2E6c3lMHm5QlqsQFI04",69107,progressive post-hardcore,https://i.scdn.co/image/ab676161000051745780d1a58b67827f251ad980,Tilian,44,https://open.spotify.com/artist/2hj2E6c3lMHm5QlqsQFI04,https://api.spotify.com/v1/artists/2hj2E6c3lMHm5QlqsQFI04,spotify:artist:2hj2E6c3lMHm5QlqsQFI04
"4S2yOnmsWW97dT87yVoaSZ",946544,"punk,skate punk,socal pop punk",https://i.scdn.co/image/ab6772690000dd22ddcf65625878991cf30658be,NOFX,60,https://open.spotify.com/artist/4S2yOnmsWW97dT87yVoaSZ,https://api.spotify.com/v1/artists/4S2yOnmsWW97dT87yVoaSZ,spotify:artist:4S2yOnmsWW97dT87yVoaSZ
"1LyTmnoxLipUwTEHWSRziG",125917,minnesota hip hop,https://i.scdn.co/image/ab67616100005174b0380530e6db373dbce47241,Prof,53,https://open.spotify.com/artist/1LyTmnoxLipUwTEHWSRziG,https://api.spotify.com/v1/artists/1LyTmnoxLipUwTEHWSRziG,spotify:artist:1LyTmnoxLipUwTEHWSRziG
"181bsRPaVXVlUKXrxwZfHK",7189817,"dance pop,houston rap,pop,rap,trap queen",https://i.scdn.co/image/ab676161000051745bebfdee4c4cfea3473a51ab,Megan Thee Stallion,79,https://open.spotify.com/artist/181bsRPaVXVlUKXrxwZfHK,https://api.spotify.com/v1/artists/181bsRPaVXVlUKXrxwZfHK,spotify:artist:181bsRPaVXVlUKXrxwZfHK
"2Fjvft2Z56VrVjmYE5TkEi",46042,"boston hardcore,hardcore,melodic hardcore,pennsylvania hardcore,straight edge",https://i.scdn.co/image/3a80f2df20d0c10ce6143cebfcd98cbcdeccb8cf,Bane,29,https://open.spotify.com/artist/2Fjvft2Z56VrVjmYE5TkEi,https://api.spotify.com/v1/artists/2Fjvft2Z56VrVjmYE5TkEi,spotify:artist:2Fjvft2Z56VrVjmYE5TkEi
"7J41Q5hdwuBgyVo7zGhPhO",26263,dutch pop,https://i.scdn.co/image/ab67616100005174365f25cbdb728a1f444362c2,MEROL,43,https://open.spotify.com/artist/7J41Q5hdwuBgyVo7zGhPhO,https://api.spotify.com/v1/artists/7J41Q5hdwuBgyVo7zGhPhO,spotify:artist:7J41Q5hdwuBgyVo7zGhPhO
"2cRFZn5EhqH0Wu1gHlOHlz",18657,"baltimore indie,indie punk,modern hardcore",https://i.scdn.co/image/ab676161000051741ef52cbfc604fb3d60877b75,War On Women,24,https://open.spotify.com/artist/2cRFZn5EhqH0Wu1gHlOHlz,https://api.spotify.com/v1/artists/2cRFZn5EhqH0Wu1gHlOHlz,spotify:artist:2cRFZn5EhqH0Wu1gHlOHlz
"6Jrxnp0JgqmeUX1veU591p",667111,"alternative dance,art pop,electropop,escape room,new rave",https://i.scdn.co/image/ab676161000051748d7a5250b491f705d4f060b6,Santigold,57,https://open.spotify.com/artist/6Jrxnp0JgqmeUX1veU591p,https://api.spotify.com/v1/artists/6Jrxnp0JgqmeUX1veU591p,spotify:artist:6Jrxnp0JgqmeUX1veU591p
"2sSmGd0x45FGBtjJwNBSFr",139159,"hardcore punk,punk,skate punk",https://i.scdn.co/image/ab67616d00001e028dea93736370144592f42556,Adolescents,40,https://open.spotify.com/artist/2sSmGd0x45FGBtjJwNBSFr,https://api.spotify.com/v1/artists/2sSmGd0x45FGBtjJwNBSFr,spotify:artist:2sSmGd0x45FGBtjJwNBSFr
"6b6QVdUlocAllySCrU4gQs",6529,"metallic hardcore,uk beatdown",https://i.scdn.co/image/ab6761610000517475c3e1a7c9d993ae4d7635f7,Pintglass,28,https://open.spotify.com/artist/6b6QVdUlocAllySCrU4gQs,https://api.spotify.com/v1/artists/6b6QVdUlocAllySCrU4gQs,spotify:artist:6b6QVdUlocAllySCrU4gQs
"39t8rOgHVWtzD0782bDAjs",4905,"action rock,swedish hard rock",https://i.scdn.co/image/ab67616100005174b4158c3760939c3cc27cd1ba,The Hawkins,23,https://open.spotify.com/artist/39t8rOgHVWtzD0782bDAjs,https://api.spotify.com/v1/artists/39t8rOgHVWtzD0782bDAjs,spotify:artist:39t8rOgHVWtzD0782bDAjs
"0TcYeHEK9sBtv7xPbKhzHz",88284,anarcho-punk,https://i.scdn.co/image/4ed39de4e7b1dd0bb0a47077034fbb440668dcad,Chumbawamba,53,https://open.spotify.com/artist/0TcYeHEK9sBtv7xPbKhzHz,https://api.spotify.com/v1/artists/0TcYeHEK9sBtv7xPbKhzHz,spotify:artist:0TcYeHEK9sBtv7xPbKhzHz
"6CLbqb5cObaXRBi4qvcKmO",10707,belgian stoner rock,https://i.scdn.co/image/ab67616100005174ef3b49004a787daf4c18af93,Gnome,28,https://open.spotify.com/artist/6CLbqb5cObaXRBi4qvcKmO,https://api.spotify.com/v1/artists/6CLbqb5cObaXRBi4qvcKmO,spotify:artist:6CLbqb5cObaXRBi4qvcKmO
"1G9G7WwrXka3Z1r7aIDjI7",2071054,"atl hip hop,dirty south rap,hip hop,old school atlanta hip hop,pop rap,rap,southern hip hop",https://i.scdn.co/image/ab676161000051740cb3f95b9f8f7337e135a925,Outkast,73,https://open.spotify.com/artist/1G9G7WwrXka3Z1r7aIDjI7,https://api.spotify.com/v1/artists/1G9G7WwrXka3Z1r7aIDjI7,spotify:artist:1G9G7WwrXka3Z1r7aIDjI7
"7aB2qIy9rv5vXYTAV2wdmI",9418,ukhc,https://i.scdn.co/image/ab67616d00001e029c49e1a82c1545275ebf3a19,Mingle Harde,19,https://open.spotify.com/artist/7aB2qIy9rv5vXYTAV2wdmI,https://api.spotify.com/v1/artists/7aB2qIy9rv5vXYTAV2wdmI,spotify:artist:7aB2qIy9rv5vXYTAV2wdmI
"5VnUUTUIQkRORO91CoFAsc",4087,"swedish hardcore,thrash core,umea hardcore",https://i.scdn.co/image/ab67616d00001e027482f6fcb85f512ef909179b,DS-13,9,https://open.spotify.com/artist/5VnUUTUIQkRORO91CoFAsc,https://api.spotify.com/v1/artists/5VnUUTUIQkRORO91CoFAsc,spotify:artist:5VnUUTUIQkRORO91CoFAsc
"3bGAAz4qsdOjpKnVF7bzFD",1044,"",https://i.scdn.co/image/ab67616d00001e022407eec1397ed8cbf0bb4f6b,The Scaners,7,https://open.spotify.com/artist/3bGAAz4qsdOjpKnVF7bzFD,https://api.spotify.com/v1/artists/3bGAAz4qsdOjpKnVF7bzFD,spotify:artist:3bGAAz4qsdOjpKnVF7bzFD
"1lMEWvvUlwzQ5OKB4w1HTn",739149,turkish alt pop,https://i.scdn.co/image/ab67616100005174d28a18c5dcfe3f793852dc59,Perdenin Ardındakiler,61,https://open.spotify.com/artist/1lMEWvvUlwzQ5OKB4w1HTn,https://api.spotify.com/v1/artists/1lMEWvvUlwzQ5OKB4w1HTn,spotify:artist:1lMEWvvUlwzQ5OKB4w1HTn
"3DRyYmaDKNmiTVzvMtAmhX",30982,"melodic hardcore,orgcore,power-pop punk,punk,ramonescore,skate punk,wyoming indie",https://i.scdn.co/image/14f391b33354a2f5e3e19df543decd28cb31be10,The Lillingtons,38,https://open.spotify.com/artist/3DRyYmaDKNmiTVzvMtAmhX,https://api.spotify.com/v1/artists/3DRyYmaDKNmiTVzvMtAmhX,spotify:artist:3DRyYmaDKNmiTVzvMtAmhX
"160vd9V7P2OiPVOndsKCJO",56483,"crossover thrash,thrash metal,virginia metal,virginia punk",https://i.scdn.co/image/ab6772690000dd22f88b62b63d3855e7922c861a,Iron Reagan,31,https://open.spotify.com/artist/160vd9V7P2OiPVOndsKCJO,https://api.spotify.com/v1/artists/160vd9V7P2OiPVOndsKCJO,spotify:artist:160vd9V7P2OiPVOndsKCJO
"3DiDSECUqqY1AuBP8qtaIa",10086504,"hip pop,neo soul,pop,r&b,urban contemporary",https://i.scdn.co/image/ab6761610000517460649f8793fb6b2f5d5a128a,Alicia Keys,76,https://open.spotify.com/artist/3DiDSECUqqY1AuBP8qtaIa,https://api.spotify.com/v1/artists/3DiDSECUqqY1AuBP8qtaIa,spotify:artist:3DiDSECUqqY1AuBP8qtaIa
"5nPOO9iTcrs9k6yFffPxjH",797069,"alternative dance,downtempo,electronica,electropop,trip hop",https://i.scdn.co/image/ab67616100005174064bb4be661f8e326dbee519,Röyksopp,60,https://open.spotify.com/artist/5nPOO9iTcrs9k6yFffPxjH,https://api.spotify.com/v1/artists/5nPOO9iTcrs9k6yFffPxjH,spotify:artist:5nPOO9iTcrs9k6yFffPxjH
"5QNm7E7RU2m64l6Gliu8Oy",224454,"contemporary country,country,country road",https://i.scdn.co/image/ab6761610000517449fd87fcc0a12855f9ca8763,HARDY,72,https://open.spotify.com/artist/5QNm7E7RU2m64l6Gliu8Oy,https://api.spotify.com/v1/artists/5QNm7E7RU2m64l6Gliu8Oy,spotify:artist:5QNm7E7RU2m64l6Gliu8Oy
"2TY5EKL27G5c9deuWQIj8d",651,"",https://i.scdn.co/image/ab67616100005174c75f402c692bcfc6f33d9af6,puntjudith,13,https://open.spotify.com/artist/2TY5EKL27G5c9deuWQIj8d,https://api.spotify.com/v1/artists/2TY5EKL27G5c9deuWQIj8d,spotify:artist:2TY5EKL27G5c9deuWQIj8d
"0QT3ZWrppXpw96ZbC2LcSl",7712,"swedish indie rock,umea indie",https://i.scdn.co/image/ab67616100005174191f88ac81ca8663732e81d5,INVSN,19,https://open.spotify.com/artist/0QT3ZWrppXpw96ZbC2LcSl,https://api.spotify.com/v1/artists/0QT3ZWrppXpw96ZbC2LcSl,spotify:artist:0QT3ZWrppXpw96ZbC2LcSl
"7o4SQie2eJJYTOFiN1PXQh",5551,"minneapolis punk,power-pop punk",https://i.scdn.co/image/ab67616100005174b8c6cfdf0c17f5e81b1be87d,The Soviettes,20,https://open.spotify.com/artist/7o4SQie2eJJYTOFiN1PXQh,https://api.spotify.com/v1/artists/7o4SQie2eJJYTOFiN1PXQh,spotify:artist:7o4SQie2eJJYTOFiN1PXQh
"5WCrzTQZ6S6EgebqI57Ilg",87892,"crossover thrash,hardcore,hardcore punk,nyhc,old school thrash,punk,straight edge",https://i.scdn.co/image/ab67616100005174eb8648f4a98c7fc0ee39940b,Cro-Mags,36,https://open.spotify.com/artist/5WCrzTQZ6S6EgebqI57Ilg,https://api.spotify.com/v1/artists/5WCrzTQZ6S6EgebqI57Ilg,spotify:artist:5WCrzTQZ6S6EgebqI57Ilg
"5x7GdOcXcuUiSVCbl0hEfm",35936,"bubblegum dance,eurodance,europop",https://i.scdn.co/image/ab67616100005174ab096ade95e882a4a3446a72,Günther,43,https://open.spotify.com/artist/5x7GdOcXcuUiSVCbl0hEfm,https://api.spotify.com/v1/artists/5x7GdOcXcuUiSVCbl0hEfm,spotify:artist:5x7GdOcXcuUiSVCbl0hEfm
"1JkC975lNgYbD38BovdQGu",897,action rock,https://i.scdn.co/image/ab67616100005174d2bb6877d962de88fa724cd7,X Raiders,6,https://open.spotify.com/artist/1JkC975lNgYbD38BovdQGu,https://api.spotify.com/v1/artists/1JkC975lNgYbD38BovdQGu,spotify:artist:1JkC975lNgYbD38BovdQGu
"4RVnAU35WRWra6OZ3CbbMA",1568657,"australian dance,australian pop,dance pop,electropop,eurodance,europop,new wave pop,pop,uk pop",https://i.scdn.co/image/ab67616100005174ab2720cd7161ed8a2a203f3a,Kylie Minogue,67,https://open.spotify.com/artist/4RVnAU35WRWra6OZ3CbbMA,https://api.spotify.com/v1/artists/4RVnAU35WRWra6OZ3CbbMA,spotify:artist:4RVnAU35WRWra6OZ3CbbMA
"4oPMm2idleIKLdBWgZilSi",101426,"hardcore punk,horror punk,punk,skate punk",https://i.scdn.co/image/eae2fc61c59bd4a21b901c6dd68b342ff0e9bb67,T.S.O.L.,43,https://open.spotify.com/artist/4oPMm2idleIKLdBWgZilSi,https://api.spotify.com/v1/artists/4oPMm2idleIKLdBWgZilSi,spotify:artist:4oPMm2idleIKLdBWgZilSi
"4waRXR1luGWkwHOPZUjz2W",25149,"post-hardcore,uk noise rock",https://i.scdn.co/image/ab67616100005174b60ba3faa5d427802f7eff77,Future Of The Left,25,https://open.spotify.com/artist/4waRXR1luGWkwHOPZUjz2W,https://api.spotify.com/v1/artists/4waRXR1luGWkwHOPZUjz2W,spotify:artist:4waRXR1luGWkwHOPZUjz2W
"57UnSUpae3SbRekxNa5Kgl",157904,"abstract hip hop,alternative hip hop,east coast hip hop,experimental hip hop",https://i.scdn.co/image/ab676161000051740638f3bd379fbd2ceebc8bda,El-P,58,https://open.spotify.com/artist/57UnSUpae3SbRekxNa5Kgl,https://api.spotify.com/v1/artists/57UnSUpae3SbRekxNa5Kgl,spotify:artist:57UnSUpae3SbRekxNa5Kgl
"0LSUnzHx8FygQt10m261iN",431,"",https://i.scdn.co/image/ab67616d00001e0247a46c5b61638caa5e4d4096,De Dood,4,https://open.spotify.com/artist/0LSUnzHx8FygQt10m261iN,https://api.spotify.com/v1/artists/0LSUnzHx8FygQt10m261iN,spotify:artist:0LSUnzHx8FygQt10m261iN
"2Ah9OuOj7B57gPD1cbwiaE",221606,"crossover thrash,death metal,metal,new wave of thrash metal,thrash metal,virginia metal,virginia punk",https://i.scdn.co/image/ab67616100005174daac7455223877a5069d2365,Municipal Waste,50,https://open.spotify.com/artist/2Ah9OuOj7B57gPD1cbwiaE,https://api.spotify.com/v1/artists/2Ah9OuOj7B57gPD1cbwiaE,spotify:artist:2Ah9OuOj7B57gPD1cbwiaE
"2ht3wxeT69CzyKFChNnNAB",404210,"alternative hip hop,atl hip hop,dirty south rap,hip hop,southern hip hop",https://i.scdn.co/image/ab676161000051747f3c0dffb5229c8734ff60b2,Big Boi,55,https://open.spotify.com/artist/2ht3wxeT69CzyKFChNnNAB,https://api.spotify.com/v1/artists/2ht3wxeT69CzyKFChNnNAB,spotify:artist:2ht3wxeT69CzyKFChNnNAB
"7JXt7NDSPYN39EDLs58huE",4190,"",https://i.scdn.co/image/ab67616100005174d50bd7de23acca3c7e48c2a5,Aafke Romeijn,22,https://open.spotify.com/artist/7JXt7NDSPYN39EDLs58huE,https://api.spotify.com/v1/artists/7JXt7NDSPYN39EDLs58huE,spotify:artist:7JXt7NDSPYN39EDLs58huE
"5vM2PNB3LjGceAKYvN3KI8",1996,"buffalo ny indie,modern hardcore",https://i.scdn.co/image/ab67616100005174c410b70fbe285b2a5987145d,SPACED,16,https://open.spotify.com/artist/5vM2PNB3LjGceAKYvN3KI8,https://api.spotify.com/v1/artists/5vM2PNB3LjGceAKYvN3KI8,spotify:artist:5vM2PNB3LjGceAKYvN3KI8
"6FD0unjzGQhX3b6eMccMJe",751636,"alternative hip hop,east coast hip hop,gangster rap,hardcore hip hop,hip hop,rap,southern hip hop",https://i.scdn.co/image/b55bef1b5b69603732302c50627483ef72bc5550,Ghostface Killah,65,https://open.spotify.com/artist/6FD0unjzGQhX3b6eMccMJe,https://api.spotify.com/v1/artists/6FD0unjzGQhX3b6eMccMJe,spotify:artist:6FD0unjzGQhX3b6eMccMJe
"2xFMF2qGICAFXSX2Sb6DA4",3561,"hardcore,nyhc",https://i.scdn.co/image/ab67616d00001e02a2555124d2672822681a8ade,Crown Of Thornz,13,https://open.spotify.com/artist/2xFMF2qGICAFXSX2Sb6DA4,https://api.spotify.com/v1/artists/2xFMF2qGICAFXSX2Sb6DA4,spotify:artist:2xFMF2qGICAFXSX2Sb6DA4
"2d0hyoQ5ynDBnkvAbJKORj",5112772,"alternative metal,alternative rock,conscious hip hop,funk metal,nu metal,political hip hop,rap metal,rap rock,rock",https://i.scdn.co/image/ab676161000051746d8fba2b6d57bd41acdaba37,Rage Against The Machine,70,https://open.spotify.com/artist/2d0hyoQ5ynDBnkvAbJKORj,https://api.spotify.com/v1/artists/2d0hyoQ5ynDBnkvAbJKORj,spotify:artist:2d0hyoQ5ynDBnkvAbJKORj
"5ZhgNH9RCU4XLfYI4eduxl",591,"",https://i.scdn.co/image/ab67616100005174b854b4a3ac5c4f456f15486a,Irene Sportel,6,https://open.spotify.com/artist/5ZhgNH9RCU4XLfYI4eduxl,https://api.spotify.com/v1/artists/5ZhgNH9RCU4XLfYI4eduxl,spotify:artist:5ZhgNH9RCU4XLfYI4eduxl
"3XzlYuBqLlv7jo0lOFR7gX",1391,modern funk,https://i.scdn.co/image/ab67616100005174093e7e8cd71cea338692cdcd,Love the System,17,https://open.spotify.com/artist/3XzlYuBqLlv7jo0lOFR7gX,https://api.spotify.com/v1/artists/3XzlYuBqLlv7jo0lOFR7gX,spotify:artist:3XzlYuBqLlv7jo0lOFR7gX
"7qpy5KY3DVrezixTl6mziA",159165,"canadian indie,canadian punk,melodic hardcore,punk,ska punk,skate punk",https://i.scdn.co/image/ab67616100005174db762a34ed81408fdae2e107,Propagandhi,43,https://open.spotify.com/artist/7qpy5KY3DVrezixTl6mziA,https://api.spotify.com/v1/artists/7qpy5KY3DVrezixTl6mziA,spotify:artist:7qpy5KY3DVrezixTl6mziA
"07PiZYrhllpSXtELkUxlrf",279032,"dc hardcore,hardcore punk,post-hardcore,punk,ska punk,straight edge",https://i.scdn.co/image/de877650e8c34f6f7331efdeca5a9fbabe1cb801,Minor Threat,49,https://open.spotify.com/artist/07PiZYrhllpSXtELkUxlrf,https://api.spotify.com/v1/artists/07PiZYrhllpSXtELkUxlrf,spotify:artist:07PiZYrhllpSXtELkUxlrf
"4D9H6CaKzDTaN1EbAHypYg",53720,"chicago punk,hardcore punk,power-pop punk,punk,punk 'n' roll,ska punk,skate punk",https://i.scdn.co/image/07955d35e3773dc6e4e099792d25611f4c2eeb1f,Dwarves,39,https://open.spotify.com/artist/4D9H6CaKzDTaN1EbAHypYg,https://api.spotify.com/v1/artists/4D9H6CaKzDTaN1EbAHypYg,spotify:artist:4D9H6CaKzDTaN1EbAHypYg
"02ljaKmLn5QT8zSPw2XX10",303,"",https://i.scdn.co/image/ab67616100005174500c6f73370f49d4335c2fd9,The Land Before Tim,1,https://open.spotify.com/artist/02ljaKmLn5QT8zSPw2XX10,https://api.spotify.com/v1/artists/02ljaKmLn5QT8zSPw2XX10,spotify:artist:02ljaKmLn5QT8zSPw2XX10
"27M9shmwhIjRo7WntpT9Rp",337877,"acoustic rock,folk punk",https://i.scdn.co/image/ab67616100005174ff9005f7d58698e0e6020238,Frank Turner,53,https://open.spotify.com/artist/27M9shmwhIjRo7WntpT9Rp,https://api.spotify.com/v1/artists/27M9shmwhIjRo7WntpT9Rp,spotify:artist:27M9shmwhIjRo7WntpT9Rp
"3jkpGtS2mYuacsmCovAGFf",41,"",https://i.scdn.co/image/ab67616d00001e0202d700836c36911ba14036c5,Rodent Destroyer,0,https://open.spotify.com/artist/3jkpGtS2mYuacsmCovAGFf,https://api.spotify.com/v1/artists/3jkpGtS2mYuacsmCovAGFf,spotify:artist:3jkpGtS2mYuacsmCovAGFf
"5wZRv3JI2KtfsDj4QOX0n0",425,"dutch punk,lowlands hardcore",https://i.scdn.co/image/ab67616d00001e02f52b113a2575360fc4e6718c,Human Alert,5,https://open.spotify.com/artist/5wZRv3JI2KtfsDj4QOX0n0,https://api.spotify.com/v1/artists/5wZRv3JI2KtfsDj4QOX0n0,spotify:artist:5wZRv3JI2KtfsDj4QOX0n0
"0NhKCHTPG7Sz62S3zxV1Cf",11596,"",https://i.scdn.co/image/ab6761610000517478898ba131e012704cb8c78b,Ecca Vandal,43,https://open.spotify.com/artist/0NhKCHTPG7Sz62S3zxV1Cf,https://api.spotify.com/v1/artists/0NhKCHTPG7Sz62S3zxV1Cf,spotify:artist:0NhKCHTPG7Sz62S3zxV1Cf
"71WhWdsVNTLxsnfe8M3Peh",124743,"miami hip hop,rap rock",https://i.scdn.co/image/ab67616100005174bc0780eed7eb8e86bf505a48,¡MAYDAY!,47,https://open.spotify.com/artist/71WhWdsVNTLxsnfe8M3Peh,https://api.spotify.com/v1/artists/71WhWdsVNTLxsnfe8M3Peh,spotify:artist:71WhWdsVNTLxsnfe8M3Peh
