user_id,artist_id,time_period,timestamp,position
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,3E31HqA00iCX9nRhesw6LD,long,1668438423.777431,5
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,1zT9SWCzN45r7oVhy0VYLK,long,1668438423.777431,6
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,7CQwac16i1W5ej8YpuL3dv,long,1668438423.777431,7
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,4npEfmQ6YuiwW1GpUmaq3F,long,1668438423.777431,8
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,5tDjiBYUsTqzd0RkTZxK7u,long,1668438423.777431,9
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,5j4HeCoUlzhfWtjAfM1acR,long,1668438423.777431,10
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,1vCWHaC5f2uS3yhpwWbIA6,long,1668438423.777431,11
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,3HRRzIZNQFus3xlUx2xKy1,long,1668438423.777431,12
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,041iTeoMIwXMlShuQPIVKo,long,1668438423.777431,13
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,1dfeR4HaWDbWqFHLkxsg1d,long,1668438423.777431,14
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,6J2749jPHYhAZUq79rsNi0,long,1668438423.777431,15
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,2TcGJdSOiOvITBzhvfX8XB,long,1668438423.777431,16
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,20gsENnposVs2I4rQ5kvrf,long,1668438423.777431,17
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,2NjfBq1NflQcKSeiDooVjY,long,1668438423.777431,18
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,1Cs0zKBU1kc0i8ypK3B9ai,long,1668438423.777431,19
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,60d24wfXkVzDSfLS6hyCjZ,long,1668438423.777431,20
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,6eUKZXaKkcviH0Ku9w2n3V,long,1668438423.777431,21
e2d9a13b7bec3fcc9f6d8c4bb4b75357e5b13f06a3d41239716bc6f8ed412c0f,3vcY5vaGqSQF6UA9N2iC4L,long,1668438423.777431,22
